% Model,Untitled.mph
% Version,COMSOL 5.5.0.359
% Date,"May 11 2020, 01:25"
% Table,Accumulated Probe Table 2 - 
% show_air,frequency (Hz),I (A),Time (s) (s),"Three Layer force, x component (N), Three Layer Force X Probe","Economic force, x component (N), Economic Force X Probe","Two Layer force, x component (N), Three Layer Force X Probe 1","One Layer force, x component (N), Three Layer Force X Probe 2","Economic force 14 tooth, x component (N), Economic Force X Probe 1"
1,20,2,0.027500000000000004,0,0,0,0,-0.1503184443246125
1,20,2,0.030000000000000006,0,0,0,0,-0.15826703508062104
1,20,2,0.03250000000000001,0,0,0,0,-0.1673390684942066
1,20,2,0.035,0,0,0,0,-0.1720572329951874
1,20,2,0.037500000000000006,0,0,0,0,-0.17203476786255528
1,20,2,0.04000000000000001,0,0,0,0,-0.1675327170470924
1,20,2,0.04250000000000001,0,0,0,0,-0.15932399037912237
1,20,2,0.04500000000000001,0,0,0,0,-0.15105663729880092
1,20,2,0.04750000000000001,0,0,0,0,-0.14445317949026737
1,20,2,0.05000000000000001,0,0,0,0,-0.14407890514740412
1,20,2,0.05250000000000001,0,0,0,0,-0.14987139803480784
1,20,2,0.05500000000000001,0,0,0,0,-0.15838924453879089
1,20,2,0.05750000000000001,0,0,0,0,-0.16672247999864762
1,20,2,0.06000000000000001,0,0,0,0,-0.1721488734399833
1,20,2,0.06250000000000001,0,0,0,0,-0.1719722142575818
1,20,2,0.06500000000000002,0,0,0,0,-0.16584939456845177
1,20,2,0.06750000000000002,0,0,0,0,-0.15687965330811254
1,20,2,0.07,0,0,0,0,-0.14798755967635988
1,20,2,0.07250000000000001,0,0,0,0,-0.14236339784999907
1,20,2,0.07500000000000001,0,0,0,0,-0.1427820897006777
1,20,2,0.07750000000000001,0,0,0,0,-0.14819118587294675
1,20,2,0.08000000000000002,0,0,0,0,-0.15568787628890474
1,20,2,0.08250000000000002,0,0,0,0,-0.1645630520206712
1,20,2,0.08500000000000002,0,0,0,0,-0.17157789232232032
1,20,2,0.08750000000000002,0,0,0,0,-0.17083558380571975
1,20,2,0.09000000000000002,0,0,0,0,-0.1646219752356262
1,20,2,0.09250000000000003,0,0,0,0,-0.15620191673728254
1,20,2,0.09500000000000003,0,0,0,0,-0.14776788377189476
1,20,2,0.09750000000000003,0,0,0,0,-0.1427789528792922
1,20,2,0.10000000000000002,0,0,0,0,-0.14313659051971422
1,20,3,0,0,0,0,0,-0.1082562697409462
1,20,3,0.0025000000000000005,0,0,0,0,-0.3043227520734693
1,20,3,0.005000000000000001,0,0,0,0,-0.36026668383052113
1,20,3,0.0075000000000000015,0,0,0,0,-0.3831704558882015
1,20,3,0.010000000000000002,0,0,0,0,-0.3929660270859748
1,20,3,0.012500000000000002,0,0,0,0,-0.3905215094363278
1,20,3,0.015000000000000003,0,0,0,0,-0.37629041547554537
1,20,3,0.0175,0,0,0,0,-0.3546696679833572
1,20,3,0.020000000000000004,0,0,0,0,-0.33243129011050093
1,20,3,0.022500000000000006,0,0,0,0,-0.3203462330809188
1,20,3,0.025000000000000005,0,0,0,0,-0.32118447746259754
1,20,3,0.027500000000000004,0,0,0,0,-0.3333054669427261
1,20,3,0.030000000000000006,0,0,0,0,-0.35188014740562135
1,20,3,0.03250000000000001,0,0,0,0,-0.3716158927062931
1,20,3,0.035,0,0,0,0,-0.3840816363560094
1,20,3,0.037500000000000006,0,0,0,0,-0.3838397726638045
1,20,3,0.04000000000000001,0,0,0,0,-0.37085301927818365
1,20,3,0.04250000000000001,0,0,0,0,-0.3513834779190212
1,20,3,0.04500000000000001,0,0,0,0,-0.33176976914224227
1,20,3,0.04750000000000001,0,0,0,0,-0.3223056087097068
1,20,3,0.05000000000000001,0,0,0,0,-0.32435154987393444
1,20,3,0.05250000000000001,0,0,0,0,-0.3364320196894685
1,20,3,0.05500000000000001,0,0,0,0,-0.3558238135703327
1,20,3,0.05750000000000001,0,0,0,0,-0.3741123743695797
1,20,3,0.06000000000000001,0,0,0,0,-0.38538445174635355
1,20,3,0.06250000000000001,0,0,0,0,-0.38524574720959764
1,20,3,0.06500000000000002,0,0,0,0,-0.37314715308510515
1,20,3,0.06750000000000002,0,0,0,0,-0.354080159635738
1,20,3,0.07,0,0,0,0,-0.3345531526808278
1,20,3,0.07250000000000001,0,0,0,0,-0.32291133327566623
1,20,3,0.07500000000000001,0,0,0,0,-0.3226517916753874
1,20,3,0.07750000000000001,0,0,0,0,-0.33473535022794615
1,20,3,0.08000000000000002,0,0,0,0,-0.35543346405057924
1,20,3,0.08250000000000002,0,0,0,0,-0.3739636805250539
1,20,3,0.08500000000000002,0,0,0,0,-0.3849556967833964
1,20,3,0.08750000000000002,0,0,0,0,-0.38558544657875116
1,20,3,0.09000000000000002,0,0,0,0,-0.3718118197433379
1,20,3,0.09250000000000001,0,0,0,0,-0.3515569271600487
1,20,3,0.09499999999999999,0,0,0,0,-0.332566692084278
1,20,3,0.09749999999999996,0,0,0,0,-0.3212401604793571
1,20,3,0.09999999999999994,0,0,0,0,-0.3220295654046099
1,20,4,0,0,0,0,0,-0.1924555906505686
1,20,4,0.0025000000000000005,0,0,0,0,-0.5174256762536384
1,20,4,0.005000000000000001,0,0,0,0,-0.6300894488108166
1,20,4,0.0075000000000000015,0,0,0,0,-0.6772310039011358
1,20,4,0.010000000000000002,0,0,0,0,-0.6963919585445754
1,20,4,0.012500000000000002,0,0,0,0,-0.6951575899672142
1,20,4,0.015000000000000003,0,0,0,0,-0.6698112383615225
1,20,4,0.0175,0,0,0,0,-0.6309739790724302
1,20,4,0.020000000000000004,0,0,0,0,-0.5941641027800444
1,20,4,0.022500000000000006,0,0,0,0,-0.5718345428380737
1,20,4,0.025000000000000005,0,0,0,0,-0.5712127322612395
1,20,4,0.027500000000000004,0,0,0,0,-0.5908926842196917
1,20,4,0.030000000000000006,0,0,0,0,-0.6243121000775043
1,20,4,0.03250000000000001,0,0,0,0,-0.6584390792504794
1,20,4,0.035,0,0,0,0,-0.6795100926833187
1,20,4,0.037500000000000006,0,0,0,0,-0.6791556064560454
1,20,4,0.04000000000000001,0,0,0,0,-0.6578434838396313
1,20,4,0.04250000000000001,0,0,0,0,-0.6242507290559156
1,20,4,0.04500000000000001,0,0,0,0,-0.5912758578652195
1,20,4,0.04750000000000001,0,0,0,0,-0.5718493531532829
1,20,4,0.05000000000000001,0,0,0,0,-0.5737377890039514
1,20,4,0.05250000000000001,0,0,0,0,-0.5961960527618179
1,20,4,0.05500000000000001,0,0,0,0,-413.3215628931777
1,20,4,0.05750000000000001,0,0,0,0,-1926.4972919243396
1,20,4,0.06000000000000001,0,0,0,0,-4550.704045827133
1,20,4,0.06250000000000001,0,0,0,0,-8285.93050072331
1,20,4,0.06500000000000002,0,0,0,0,-13132.17780171375
1,20,4,0.06750000000000002,0,0,0,0,-19089.451823856296
1,20,4,0.07,0,0,0,0,-26157.767078438144
1,20,4,0.07250000000000001,0,0,0,0,-34337.13983063467
1,20,4,0.07500000000000001,0,0,0,0,-43627.576003768256
1,20,4,0.07750000000000001,0,0,0,0,-54029.071407422016
1,20,4,0.08000000000000002,0,0,0,0,-65541.62780759441
1,20,4,0.08250000000000002,0,0,0,0,-78165.21640954864
1,20,4,0.08500000000000002,0,0,0,0,-91899.8224368061
1,20,4,0.08750000000000002,0,0,0,0,-106745.4623252809
1,20,4,0.09000000000000002,0,0,0,0,-122702.11934633952
1,20,4,0.09250000000000001,0,0,0,0,-139769.81247194545
1,20,4,0.09500000000000001,0,0,0,0,-157948.54609872613
1,20,4,0.09750000000000002,0,0,0,0,-177238.33466813082
1,20,4,0.10000000000000002,0,0,0,0,-197639.17983806587
1,20,5,0,0,0,0,0,-0.30071186039152764
1,20,5,0.0025000000000000005,0,0,0,0,-0.8453397888009055
1,20,5,0.005000000000000001,0,0,0,0,-0.9979374721627714
1,20,5,0.0075000000000000015,0,0,0,0,-1.0625356755290107
1,20,5,0.010000000000000002,0,0,0,0,-1.0925941622581232
1,20,5,0.012500000000000002,0,0,0,0,-1.09104016295257
1,20,5,0.015000000000000003,0,0,0,0,-1.0546093059286972
1,20,5,0.0175,0,0,0,0,-0.9901245417438067
1,20,5,0.020000000000000004,0,0,0,0,-0.9266290376984345
1,20,5,0.022500000000000006,0,0,0,0,-0.891740593131487
1,20,5,0.025000000000000005,0,0,0,0,-0.8908223553198424
1,20,5,0.027500000000000004,0,0,0,0,-0.9315339760960625
1,20,5,0.030000000000000006,0,0,0,0,-0.9820559798366394
1,20,5,0.03250000000000001,0,0,0,0,-1.0345090042546359
1,20,5,0.035,0,0,0,0,-1.0666829881269546
1,20,5,0.037500000000000006,0,0,0,0,-1.0655741401806549
1,20,5,0.04000000000000001,0,0,0,0,-1.0340340803908945
1,20,5,0.04250000000000001,0,0,0,0,-0.9817264525260065
1,20,5,0.04500000000000001,0,0,0,0,-0.9291340747293171
1,20,5,0.04750000000000001,0,0,0,0,-0.8979559416150046
1,20,5,0.05000000000000001,0,0,0,0,-0.9004100287780723
1,20,5,0.05250000000000001,0,0,0,0,-0.9364385221048032
1,20,5,0.05500000000000001,0,0,0,0,-0.9899277290471703
1,20,5,0.05750000000000001,0,0,0,0,-1.0423444013904681
1,20,5,0.06000000000000001,0,0,0,0,-1.074640966551043
1,20,5,0.06250000000000001,0,0,0,0,-1.0723572095076648
1,20,5,0.06500000000000002,0,0,0,0,-1.0362652431036
1,20,5,0.06750000000000002,0,0,0,0,-0.981378663288737
1,20,5,0.07,0,0,0,0,-0.9251410262404558
1,20,5,0.07250000000000001,0,0,0,0,-0.8902713654344349
1,20,5,0.07500000000000001,0,0,0,0,-0.8914064377812412
1,20,5,0.07750000000000001,0,0,0,0,-0.926391983979358
1,20,5,0.08000000000000002,0,0,0,0,-0.9807381990434171
1,20,5,0.08250000000000002,0,0,0,0,-1.033780684161111
1,20,5,0.08500000000000002,0,0,0,0,-1.06550465959503
1,20,5,0.08750000000000002,0,0,0,0,-1.0639691959483133
1,20,5,0.09000000000000002,0,0,0,0,-1.029554029637101
1,20,5,0.09250000000000001,0,0,0,0,-0.9758239211285303
1,20,5,0.09500000000000001,0,0,0,0,-0.9234430609707535
1,20,5,0.09750000000000002,0,0,0,0,-0.8922625785117907
1,20,5,0.10000000000000002,0,0,0,0,-0.8943058294610995
1,20,6,0,0,0,0,0,-0.4330250789637781
1,20,6,0.0025000000000000005,0,0,0,0,-1.1893260433745363
1,20,6,0.005000000000000001,0,0,0,0,-1.4392241761912574
1,20,6,0.0075000000000000015,0,0,0,0,-1.53487573783407
1,20,6,0.010000000000000004,0,0,0,0,-1.5732760469646154
1,20,6,0.012500000000000002,0,0,0,0,-1.554670391666652
1,20,6,0.015000000000000003,0,0,0,0,-1.4961760555059052
1,20,6,0.0175,0,0,0,0,-1.4119811929898813
1,20,6,0.020000000000000007,0,0,0,0,-1.3296993487237867
1,20,6,0.022500000000000006,0,0,0,0,-1.2791403976130484
1,20,6,0.025,0,0,0,0,-1.2790058944341813
1,20,6,0.027500000000000004,0,0,0,0,-1.3276064403737735
1,20,6,0.030000000000000006,0,0,0,0,-3877.5206217209716
1,20,6,0.03250000000000001,0,0,0,0,-166486.21465699186
1,20,6,0.035,0,0,0,0,-1116941.5146676668
1,20,6,0.037500000000000006,0,0,0,0,-4035055.6689064372
1,20,6,0.04000000000000001,0,0,0,0,-1.0651724429001303E7
1,20,6,0.04250000000000001,0,0,0,0,-2.324892966623374E7
1,20,6,0.04500000000000001,0,0,0,0,-4.465971189030005E7
1,20,6,0.04750000000000001,0,0,0,0,-7.826814735137133E7
1,20,6,0.05000000000000001,0,0,0,0,-1.2800927553503394E8
1,20,6,0.05250000000000001,0,0,0,0,-1.983690155556696E8
1,20,6,0.05500000000000001,0,0,0,0,-2.9438406088482773E8
1,20,6,0.05750000000000001,0,0,0,0,-4.216417825836755E8
1,20,6,0.06000000000000001,0,0,0,0,-5.86280149237087E8
1,20,6,0.06250000000000001,0,0,0,0,-7.949876828180062E8
1,20,6,0.06500000000000002,0,0,0,0,-1.0550034114904336E9
1,20,6,0.06750000000000002,0,0,0,0,-1.3741168358484104E9
1,20,6,0.07,0,0,0,0,-1.7606655776863708E9
1,20,6,0.07250000000000001,0,0,0,0,-2.223536768205478E9
1,20,6,0.07500000000000001,0,0,0,0,-2.772163418691637E9
1,20,6,0.07750000000000001,0,0,0,0,-3.4165237597431374E9
1,20,6,0.08000000000000002,0,0,0,0,-4.167139195752187E9
1,20,6,0.08250000000000002,0,0,0,0,-5.0350732213641815E9
1,20,6,0.08500000000000002,0,0,0,0,-6.031931162705247E9
1,20,6,0.08750000000000002,0,0,0,0,-7.169855122451976E9
1,20,6,0.09000000000000002,0,0,0,0,-8.461524299867325E9
1,20,6,0.09250000000000001,0,0,0,0,-9.92013776050434E9
1,20,6,0.09500000000000001,0,0,0,0,-1.155938509662802E10
1,20,6,0.09750000000000002,0,0,0,0,-1.3393388886798956E10
1,20,6,0.10000000000000002,0,0,0,0,-1.5436627898716122E10
1,20,7,0,0,0,0,0,-0.5893952463673774
1,20,7,0.0025000000000000005,0,0,0,0,-1.6652578143203354
1,20,7,0.005000000000000001,0,0,0,0,-1.9550320746560244
1,20,7,0.0075000000000000015,0,0,0,0,-2.08198782768628
1,20,7,0.010000000000000002,0,0,0,0,-2.139158276276087
1,20,7,0.012500000000000002,0,0,0,0,-2.1255483722731645
1,20,7,0.015000000000000003,0,0,0,0,-2.0493004513882163
1,20,7,0.0175,0,0,0,0,-1.935064992341724
1,20,7,0.020000000000000004,0,0,0,0,-1.8063921850775768
1,20,7,0.022500000000000006,0,0,0,0,-1.7431575078395374
1,20,7,0.025000000000000005,0,0,0,0,-1.7495393107370032
1,20,7,0.027500000000000004,0,0,0,0,-1.81349141834929
1,20,7,0.030000000000000006,0,0,0,0,-1.9180808060471384
1,20,7,0.03250000000000001,0,0,0,0,-2.0154538361322634
1,20,7,0.035,0,0,0,0,-2.085960330853384
1,20,7,0.037500000000000006,0,0,0,0,-2.091202069250462
1,20,7,0.04000000000000001,0,0,0,0,-2.0227728704985437
1,20,7,0.04250000000000001,0,0,0,0,-1.9140423684255359
1,20,7,0.04500000000000001,0,0,0,0,-1.8070010155870244
1,20,7,0.04750000000000001,0,0,0,0,-1.754947399410419
1,20,7,0.05000000000000001,0,0,0,0,-1.7644744052462236
1,20,7,0.05250000000000001,0,0,0,0,-1.8335924447136753
1,20,7,0.05500000000000001,0,0,0,0,-1.9398437854442505
1,20,7,0.05750000000000001,0,0,0,0,-2.043301241033915
1,20,7,0.06000000000000001,0,0,0,0,-2.1042857377656228
1,20,7,0.06250000000000001,0,0,0,0,-2.0992643147502483
1,20,7,0.06500000000000002,0,0,0,0,-2.029809667277327
1,20,7,0.06750000000000002,0,0,0,0,-1.9220512550464375
1,20,7,0.07,0,0,0,0,-1.8131184246003142
1,20,7,0.07250000000000001,0,0,0,0,-1.7462580901111306
1,20,7,0.07500000000000001,0,0,0,0,-1.7468289627849989
1,20,7,0.07750000000000001,0,0,0,0,-1.816553294666966
1,20,7,0.08000000000000002,0,0,0,0,-1.923390437156334
1,20,7,0.08250000000000002,0,0,0,0,-2.027671252482435
1,20,7,0.08500000000000002,0,0,0,0,-2.0896655700382505
1,20,7,0.08750000000000002,0,0,0,0,-2.0861283947616394
1,20,7,0.09000000000000002,0,0,0,0,-2.018780302805606
1,20,7,0.09250000000000001,0,0,0,0,608815.8096144896
1,20,7,0.09500000000000001,0,0,0,0,3.0999082023930367E7
1,20,7,0.09750000000000002,0,0,0,0,1.072197142548003E8
1,20,7,0.10000000000000002,0,0,0,0,2.2927241680181494E8
1,20,8,0,0,0,0,0,-0.7698223626022502
1,20,8,0.0025000000000000005,0,0,0,0,-2.1787226760974714
1,20,8,0.005000000000000001,0,0,0,0,-2.575681425271259
1,20,8,0.0075000000000000015,0,0,0,0,-2.7234922505772023
1,20,8,0.010000000000000002,0,0,0,0,-2.7866314252153432
1,20,8,0.012500000000000002,0,0,0,0,-2.7683358462545944
1,20,8,0.015000000000000003,0,0,0,0,-2.6720522606526544
1,20,8,0.0175,0,0,0,0,-2.513827744571808
1,20,8,0.020000000000000004,0,0,0,0,-2.357264025410629
1,20,8,0.022500000000000006,0,0,0,0,-2.2884803785335905
1,20,8,0.025000000000000005,0,0,0,0,-2.303774679399721
1,20,8,0.027500000000000004,0,0,0,0,-2.3900771683619135
1,20,8,0.030000000000000006,0,0,0,0,-2.51328780559834
1,20,8,0.03250000000000001,0,0,0,0,-2.6435786343666376
1,20,8,0.035,0,0,0,0,-2.728708194020875
1,20,8,0.037500000000000006,0,0,0,0,-2.729195524465979
1,20,8,0.04000000000000001,0,0,0,0,-2.644448850890712
1,20,8,0.04250000000000001,0,0,0,0,-2.5091880607124386
1,20,8,0.04500000000000001,0,0,0,0,-2.376641762748932
1,20,8,0.04750000000000001,0,0,0,0,-2.298321338970733
1,20,8,0.05000000000000001,0,0,0,0,-2.304928821968239
1,20,8,0.05250000000000001,0,0,0,0,-2.3946069846442493
1,20,8,0.05500000000000001,0,0,0,0,-2.5335004470249776
1,20,8,0.05750000000000001,0,0,0,0,-2.6686724058043065
1,20,8,0.06000000000000001,0,0,0,0,-2.748374317156809
1,20,8,0.06250000000000001,0,0,0,0,-2.7418613498037967
1,20,8,0.06500000000000002,0,0,0,0,-2.6511857832366448
1,20,8,0.06750000000000002,0,0,0,0,-2.5104711083084545
1,20,8,0.07,0,0,0,0,-2.3729381400412466
1,20,8,0.07250000000000001,0,0,0,0,-2.290630172326418
1,20,8,0.07500000000000001,0,0,0,0,-2.2945767240927775
1,20,8,0.07750000000000001,0,0,0,0,-2.382970820001551
1,20,8,0.08000000000000002,0,0,0,0,-2.52187469935399
1,20,8,0.08250000000000002,0,0,0,0,-2.6581846528721016
1,20,8,0.08500000000000002,0,0,0,0,-2.739904318546735
1,20,8,0.08750000000000002,0,0,0,0,-2.7309135003542613
1,20,8,0.09000000000000002,0,0,0,0,-2.6353879237025906
1,20,8,0.09250000000000001,0,0,0,0,-2.4961418697182896
1,20,8,0.09500000000000001,0,0,0,0,-2.361612873857041
1,20,8,0.09750000000000002,0,0,0,0,-2.2832270833540464
1,20,8,0.10000000000000002,0,0,0,0,-2.289011415045501
1,20,9,0,0,0,0,0,-0.9743064276684913
1,20,9,0.0025000000000000005,0,0,0,0,-2.757565842388805
1,20,9,0.005000000000000001,0,0,0,0,-3.215855213272238
1,20,9,0.0075000000000000015,0,0,0,0,-3.4300062481995064
1,20,9,0.010000000000000002,0,0,0,0,-3.5209414522762192
1,20,9,0.012500000000000002,0,0,0,0,-3.4939576913063157
1,20,9,0.015000000000000003,0,0,0,0,-3.3694404514684613
1,20,9,0.0175,0,0,0,0,-3.1810647329977626
1,20,9,0.020000000000000004,0,0,0,0,-2.996573139510668
1,20,9,0.022500000000000006,0,0,0,0,-2.8817553445046395
1,20,9,0.025000000000000005,0,0,0,0,-2.8782345472963975
1,20,9,0.027500000000000004,0,0,0,0,-2.9861736893502377
1,20,9,0.030000000000000006,0,0,0,0,-3.161805454758469
1,20,9,0.03250000000000001,0,0,0,0,-3.3352150767326076
1,20,9,0.035,0,0,0,0,-3.4407827962849216
1,20,9,0.037500000000000006,0,0,0,0,-3.43936123040341
1,20,9,0.04000000000000001,0,0,0,0,-3.3319528425831435
1,20,9,0.04250000000000001,0,0,0,0,-3.161402874104005
1,20,9,0.04500000000000001,0,0,0,0,-2.9941930681899773
1,20,9,0.04750000000000001,0,0,0,0,-2.8955552613641897
1,20,9,0.05000000000000001,0,0,0,0,-2.9044273958595337
1,20,9,0.05250000000000001,0,0,0,0,-3.0181532237175546
1,20,9,0.05500000000000001,0,0,0,0,-3.1936737482213204
1,20,9,0.05750000000000001,0,0,0,0,-3.3822490946964314
1,20,9,0.06000000000000001,0,0,0,0,-3.5599378895436606
1,20,9,0.06250000000000001,0,0,0,0,-3.6909047001921436
1,20,9,0.06500000000000002,0,0,0,0,-3.7497201994749636
1,20,9,0.06750000000000002,0,0,0,0,-3.762892191509732
1,20,9,0.07,0,0,0,0,-3.8895062107007403
1,20,9,0.07250000000000001,0,0,0,0,-4.097828215889559
1,20,9,0.07500000000000001,0,0,0,0,-4.459563362490022
1,20,9,0.07750000000000001,0,0,0,0,-4.981221615250819
1,20,9,0.08000000000000002,0,0,0,0,-5.6162667414289436
1,20,9,0.08250000000000002,0,0,0,0,-6.279086517105039
1,20,9,0.08500000000000002,0,0,0,0,-6.934330121667767
1,20,9,0.08750000000000002,0,0,0,0,-7.534589592174095
1,20,9,0.09000000000000002,0,0,0,0,-8.081125770918796
1,20,9,0.09250000000000001,0,0,0,0,-8.618161321170065
1,20,9,0.09500000000000001,0,0,0,0,-9.206036068318534
1,20,9,0.09750000000000002,0,0,0,0,-9.90993237903348
1,20,9,0.10000000000000002,0,0,0,0,-10.773639986356713
1,30,1,0,0,0,0,0,-0.012028474177836056
1,30,1,0.0016666666666666668,0,0,0,0,-0.037776499587140806
1,30,1,0.0033333333333333335,0,0,0,0,-0.04812390195448058
1,30,1,0.005,0,0,0,0,-0.051931148170823054
1,30,1,0.006666666666666667,0,0,0,0,-0.05353955145615343
1,30,1,0.008333333333333333,0,0,0,0,-0.05370396781963342
1,30,1,0.01,0,0,0,0,-0.05242992678517885
1,30,1,0.011666666666666667,0,0,0,0,-0.04993814198640717
1,30,1,0.013333333333333334,0,0,0,0,-0.04749512138103825
1,30,1,0.015000000000000001,0,0,0,0,-0.045917705973882776
1,30,1,0.016666666666666666,0,0,0,0,-0.04597882135639891
1,30,1,0.018333333333333333,0,0,0,0,-0.047069950701232106
1,30,1,0.02,0,0,0,0,-0.049433836281394083
1,30,1,0.021666666666666667,0,0,0,0,-0.051509754631270895
1,30,1,0.023333333333333334,0,0,0,0,-0.05285345457561173
1,30,1,0.025,0,0,0,0,-0.05244149271502662
1,30,1,0.02666666666666667,0,0,0,0,-0.051388250823808754
1,30,1,0.028333333333333335,0,0,0,0,-0.049703270125612486
1,30,1,0.030000000000000002,0,0,0,0,-0.047810181975835156
1,30,1,0.03166666666666667,0,0,0,0,-0.046431294666270446
1,30,1,0.03333333333333333,0,0,0,0,-0.046064516092427676
1,30,1,0.035,0,0,0,0,-0.04689249655536876
1,30,1,0.03666666666666667,0,0,0,0,-0.048655828446370036
1,30,1,0.03833333333333334,0,0,0,0,-0.05066854209267133
1,30,1,0.04,0,0,0,0,-0.0521060629308047
1,30,1,0.04166666666666667,0,0,0,0,-0.05239137497166057
1,30,1,0.043333333333333335,0,0,0,0,-0.05141003989076961
1,30,1,0.045000000000000005,0,0,0,0,-0.04952312100329514
1,30,1,0.04666666666666667,0,0,0,0,-0.04742843624719809
1,30,1,0.04833333333333334,0,0,0,0,-0.045908785269212465
1,30,1,0.05,0,0,0,0,-0.04553081977545723
1,30,1,0.05166666666666667,0,0,0,0,-0.04642705225747984
1,30,1,0.05333333333333334,0,0,0,0,-0.04824756391177566
1,30,1,0.055,0,0,0,0,-0.05029491594243342
1,30,1,0.05666666666666667,0,0,0,0,-0.0517896502133867
1,30,1,0.058333333333333334,0,0,0,0,-0.05216691259000449
1,30,1,0.060000000000000005,0,0,0,0,-0.051296174942419094
1,30,1,0.06166666666666667,0,0,0,0,-0.049515584806773594
1,30,1,0.06333333333333334,0,0,0,0,-0.04751536258748748
1,30,1,0.065,0,0,0,0,-0.046078349417748646
1,30,1,0.06666666666666667,0,0,0,0,-0.04575892270107398
1,30,2,0,0,0,0,0,-0.04811389671134407
1,30,2,0.0016666666666666668,0,0,0,0,-0.15109570470525263
1,30,2,0.0033333333333333335,0,0,0,0,-0.1934282983589381
1,30,2,0.005,0,0,0,0,-0.2088668473241462
1,30,2,0.006666666666666667,0,0,0,0,-0.2154192043777263
1,30,2,0.008333333333333333,0,0,0,0,-0.21563291181230318
1,30,2,0.01,0,0,0,0,-0.21114228260221185
1,30,2,0.011666666666666667,0,0,0,0,-0.2026021130068437
1,30,2,0.013333333333333334,0,0,0,0,-0.19321159365461485
1,30,2,0.015000000000000001,0,0,0,0,-0.18503692826875578
1,30,2,0.016666666666666666,0,0,0,0,-0.18224676110984037
1,30,2,0.018333333333333333,0,0,0,0,-0.18538300832408922
1,30,2,0.02,0,0,0,0,-0.19283663859374
1,30,2,0.021666666666666667,0,0,0,0,-0.20141067038237087
1,30,2,0.023333333333333334,0,0,0,0,-0.20758490637603244
1,30,2,0.025,0,0,0,0,-0.2094017262937446
1,30,2,0.02666666666666667,0,0,0,0,-0.20573075834856325
1,30,2,0.028333333333333335,0,0,0,0,-0.19782877577723096
1,30,2,0.030000000000000002,0,0,0,0,-0.18980314812051327
1,30,2,0.03166666666666667,0,0,0,0,-0.18460387817116092
1,30,2,0.03333333333333333,0,0,0,0,-0.1835475310726175
1,30,2,0.035,0,0,0,0,-0.1873355719105175
1,30,2,0.03666666666666667,0,0,0,0,-0.19463843940221162
1,30,2,0.03833333333333334,0,0,0,0,-0.2026839764803145
1,30,2,0.04,0,0,0,0,-0.20838570636224765
1,30,2,0.04166666666666667,0,0,0,0,-0.20952905593518087
1,30,2,0.043333333333333335,0,0,0,0,-0.20563771722890783
1,30,2,0.045000000000000005,0,0,0,0,-0.19810287507898447
1,30,2,0.04666666666666667,0,0,0,0,-0.1897218701638539
1,30,2,0.04833333333333334,0,0,0,0,-0.18372212894234002
1,30,2,0.05,0,0,0,0,-0.18220972312473468
1,30,2,0.05166666666666667,0,0,0,0,-0.18579182904490812
1,30,2,0.05333333333333334,0,0,0,0,-0.1930681163378313
1,30,2,0.055,0,0,0,0,-13.948186196457137
1,30,2,0.05666666666666667,0,0,0,0,-77.48497432238158
1,30,2,0.058333333333333334,0,0,0,0,-192.6921466649865
1,30,2,0.060000000000000005,0,0,0,0,-359.5700090551296
1,30,2,0.06166666666666667,0,0,0,0,-578.1199240681325
1,30,2,0.06333333333333334,0,0,0,0,-848.3448832063622
1,30,2,0.065,0,0,0,0,-1170.23580768074
1,30,2,0.06666666666666667,0,0,0,0,-1543.8117082667738
1,30,3,0,0,0,0,0,-0.10825626760053153
1,30,3,0.0016666666666666668,0,0,0,0,-0.3396538061998617
1,30,3,0.0033333333333333335,0,0,0,0,-0.4331368655948391
1,30,3,0.005,0,0,0,0,-0.46718917094701573
1,30,3,0.006666666666666667,0,0,0,0,-0.48176103870521825
1,30,3,0.008333333333333333,0,0,0,0,-0.4818760055780127
1,30,3,0.01,0,0,0,0,-0.4693885828355869
1,30,3,0.011666666666666667,0,0,0,0,-0.44909319608647635
1,30,3,0.013333333333333334,0,0,0,0,-0.4277060822778652
1,30,3,0.015000000000000001,0,0,0,0,-0.41216223171314625
1,30,3,0.016666666666666666,0,0,0,0,-0.4075531924917621
1,30,3,0.018333333333333333,0,0,0,0,-0.41495816745804776
1,30,3,0.02,0,0,0,0,-0.43122031594895593
1,30,3,0.021666666666666667,0,0,0,0,-0.4506331713745697
1,30,3,0.023333333333333334,0,0,0,0,-0.46616807646123437
1,30,3,0.025,0,0,0,0,-0.4736179084303576
1,30,3,0.02666666666666667,0,0,0,0,-0.4685613312678951
1,30,3,0.028333333333333335,0,0,0,0,-0.45279690486562635
1,30,3,0.030000000000000002,0,0,0,0,-0.43730220660239577
1,30,3,0.03166666666666667,0,0,0,0,-0.4250607382565721
1,30,3,0.03333333333333333,0,0,0,0,-0.42203195420040135
1,30,3,0.035,0,0,0,0,-0.4300997235541127
1,30,3,0.03666666666666667,0,0,0,0,-0.44611653348627794
1,30,3,0.03833333333333334,0,0,0,0,-0.46397232820213213
1,30,3,0.04,0,0,0,0,-0.476837514314664
1,30,3,0.04166666666666667,0,0,0,0,-0.4796992769345441
1,30,3,0.043333333333333335,0,0,0,0,-0.47133302167703617
1,30,3,0.045000000000000005,0,0,0,0,-0.4547810125790377
